Subject,words,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
6,liberty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,jury,2,6,4,3,5,2,4,2,1,4,1,1,1,2,4,2,1,1,3,1,2,1,2,2,1,1,4,1,2,6,1,3,1,1,2,2,1,2,5,2,6,6,1,1,5,2,1,1,5,1,4,2,6,4,2,3,2,1,1,6,1,2,3,2,2,3,2,2,6,6,4,1,6,1,1,3,2,6,5,3,4,1,1,7,1,2,2,1,2,6,6,1,2,3,3,2,3,1,4,1
9,truth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,blind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,fair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,supreme,8,9,5,7,7,8,6,5,7,7,2,5,9,7,7,8,7,5,8,7,8,7,9,6,8,7,7,10,5,7,6,5,9,8,0,7,8,8,6,7,2,5,8,8,7,6,8,9,9,4,9,3,8,6,4,7,7,7,8,2,8,7,7,9,3,6,7,7,10,4,8,7,7,6,5,6,4,7,7,5,7,5,6,6,6,8,8,5,9,7,7,8,7,9,7,7,7,5,6,8
13,crime,4,4,7,1,2,5,7,3,6,5,9,7,5,6,1,7,6,3,7,5,4,2,4,7,5,3,2,4,6,8,7,6,6,2,5,5,7,1,8,5,5,7,5,2,1,7,2,4,1,2,2,4,2,3,6,1,6,2,4,3,7,4,2,5,4,7,5,3,7,2,6,2,2,7,6,7,6,1,8,8,8,4,4,4,5,1,3,6,5,2,3,2,5,4,1,4,4,2,8,5
14,department,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,trial,1,1,3,4,3,3,1,6,4,1,3,2,3,1,2,1,3,2,5,4,7,5,1,3,3,2,5,2,7,1,2,4,5,3,3,1,3,6,4,3,1,4,4,3,3,3,3,2,4,7,1,7,4,2,5,4,3,4,2,4,3,1,4,3,1,4,4,4,3,3,1,5,5,2,2,1,7,2,3,4,3,8,3,3,7,5,1,2,3,1,4,3,3,8,5,6,2,3,7,3
othr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL,bitter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,9,0,0,0
1,sweet,2,3,3,1,1,1,3,4,2,4,4,2,2,2,3,3,1,2,3,1,2,2,1,4,3,1,1,2,3,3,2,2,4,4,3,3,3,3,3,3,7,2,4,3,2,1,2,2,3,2,1,3,1,4,3,3,3,1,5,3,3,1,1,3,4,2,1,1,1,3,1,3,1,2,2,3,3,2,1,2,2,3,1,4,1,2,2,3,4,3,5,5,3,1,3,2,1,3,1,3
2,sour,4,4,2,3,5,4,2,5,3,3,3,3,4,3,4,6,3,6,5,4,3,3,2,6,4,6,5,5,6,6,3,3,6,3,5,2,4,4,4,4,6,3,2,4,4,5,3,3,4,3,4,4,2,7,4,4,5,2,6,4,4,2,3,5,3,7,2,3,7,4,2,5,2,3,3,4,6,3,3,1,4,4,2,6,2,3,4,4,6,4,4,4,4,2,4,4,4,4,2,4
3,taste,5,5,4,6,6,7,7,6,4,5,6,4,5,4,5,7,7,8,6,5,7,7,3,5,5,5,7,6,5,5,6,5,7,5,6,7,5,6,2,5,8,5,6,5,5,6,5,5,5,6,6,5,5,6,5,7,7,3,8,5,6,4,2,6,6,4,3,6,9,5,3,8,3,4,4,5,4,4,6,3,3,5,3,5,3,4,7,6,7,5,7,6,5,5,6,7,5,5,5,5
4,chocolate,6,6,6,4,7,8,5,2,1,6,5,5,6,6,6,2,6,4,4,7,4,5,5,7,2,3,6,1,4,8,5,1,3,6,4,5,6,5,6,6,5,6,5,6,7,7,7,7,7,7,5,6,7,8,2,5,6,4,7,7,7,5,4,4,2,5,6,5,8,1,5,7,4,5,5,6,5,5,5,6,5,7,4,3,4,6,6,7,8,2,6,7,7,4,7,6,6,6,6,8
5,rice,8,8,7,7,8,5,6,0,6,7,7,6,1,7,8,1,8,0,8,0,9,0,0,9,6,8,8,8,0,9,8,0,8,8,0,0,0,0,8,8,9,1,7,0,8,0,1,8,8,8,7,8,8,0,7,8,0,0,2,6,8,7,8,8,0,1,7,7,10,0,0,9,0,7,7,8,8,7,7,0,7,0,7,8,7,8,8,8,9,0,8,8,1,6,0,0,7,8,7,6
6,cold,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,lemon,7,7,1,5,4,6,4,3,5,2,8,7,7,5,7,8,5,5,7,6,8,6,4,8,7,7,3,7,7,7,4,6,5,2,7,1,7,8,5,1,2,4,1,7,6,8,6,6,6,4,2,7,4,1,6,6,8,6,4,8,9,6,5,7,7,6,4,4,5,7,7,6,5,6,6,7,7,6,4,4,6,6,5,7,6,7,5,5,3,6,3,3,6,7,5,5,8,7,4,7
8,angry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,mad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,acid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,almonds,0,0,0,0,0,0,9,8,0,0,0,0,8,0,0,9,4,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0
13,herbs,1,2,8,0,3,2,8,7,8,0,2,8,9,0,1,4,0,3,1,8,6,4,7,3,0,2,2,4,1,0,7,7,9,1,2,4,1,1,7,7,4,8,0,2,3,3,0,1,2,5,0,1,3,5,0,1,1,7,3,2,2,0,7,1,5,8,0,2,2,6,8,1,7,0,0,2,1,0,0,7,0,0,8,1,8,9,3,0,2,0,1,2,0,0,1,3,2,1,8,1
14,grape,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,2,0,0,0,5,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,fruit,3,1,5,2,2,3,1,1,7,1,9,1,3,1,2,5,2,1,2,3,5,1,6,2,1,4,4,3,2,2,1,4,2,7,1,6,2,2,1,2,3,7,3,1,1,2,4,4,1,1,3,2,6,3,1,2,4,5,1,1,1,3,6,2,1,3,5,8,3,2,4,4,6,1,1,1,2,1,2,5,1,1,6,2,5,1,1,2,5,1,2,1,2,3,2,1,3,2,3,2
othr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL,long,7,1,3,1,4,2,3,3,3,3,1,4,1,1,3,4,1,5,8,1,3,8,2,6,4,3,2,2,1,3,4,2,2,2,3,2,6,4,2,7,2,3,4,4,2,6,1,8,3,5,6,6,3,5,6,3,5,4,3,1,6,2,4,3,2,5,3,1,1,5,1,5,5,1,1,3,1,3,3,2,1,3,4,2,2,1,4,6,1,3,7,5,4,4,3,2,1,3,1,4
1,short,3,3,1,3,6,6,4,5,5,7,5,3,5,4,5,5,5,6,4,5,4,6,3,3,6,2,5,1,3,6,6,3,4,4,7,3,1,2,3,4,4,2,6,2,3,2,4,3,4,7,3,10,6,3,3,4,2,5,4,4,4,4,6,4,6,4,4,2,6,4,5,3,3,4,3,9,5,4,7,3,4,6,5,3,4,4,6,3,5,4,3,6,3,6,2,5,2,6,5,7
2,fellow,4,6,4,5,8,8,5,7,7,8,6,7,6,6,6,6,7,7,6,6,8,7,5,5,7,4,8,5,7,7,8,6,7,7,8,7,4,3,4,10,6,8,5,6,6,3,5,5,7,8,7,11,8,6,4,5,3,6,6,5,5,7,8,5,8,6,6,5,7,3,6,7,6,5,6,11,7,7,8,6,5,7,7,4,5,6,8,7,7,5,6,9,5,9,4,8,6,7,6,9
3,narrow,2,5,7,4,7,7,8,6,8,9,7,2,7,7,7,3,4,8,3,4,5,9,4,2,8,7,7,7,6,8,9,7,6,8,6,5,7,1,7,9,3,7,1,7,7,7,6,6,6,9,2,7,7,4,5,8,1,8,5,7,2,6,3,6,7,2,7,6,5,7,7,2,4,6,2,10,6,8,5,7,6,5,8,5,1,3,5,4,3,8,2,8,7,7,5,7,7,2,4,8
4,John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,time,5,2,5,2,3,4,7,4,6,4,3,6,2,3,2,7,3,4,7,2,6,4,6,4,3,5,6,6,2,4,7,1,1,5,4,4,5,6,5,5,5,4,2,5,5,4,3,4,2,3,4,8,5,8,2,2,4,3,2,3,3,3,5,2,3,3,1,3,3,2,2,4,1,2,5,5,3,5,4,4,3,4,3,1,3,5,7,1,6,6,4,4,2,8,1,4,3,5,3,5
6,far,6,4,6,6,5,5,6,2,4,5,4,5,4,5,4,8,6,3,5,3,2,5,7,7,5,6,4,4,5,5,5,5,5,6,5,6,3,5,6,6,1,6,3,3,4,5,2,7,5,6,5,9,2,7,1,6,6,7,1,6,7,5,7,7,4,1,5,4,4,6,4,6,2,3,4,7,2,6,6,5,2,2,2,6,6,7,1,5,2,7,5,7,6,5,6,6,5,4,7,6
7,hair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,thin,0,0,0,0,0,1,0,0,0,6,2,1,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0,1,5,0,0,0,7,0,0,7,0,0,0,0,0,9,0,0,7,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
11,underwear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,distance,0,0,0,0,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,3,0,2,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,2
13,line,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
14,low,0,0,0,0,2,0,2,0,0,1,0,0,0,2,0,2,0,0,2,0,1,1,0,0,2,0,3,3,0,0,2,0,3,3,0,0,2,0,0,8,0,5,0,1,0,0,0,2,0,2,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,0,0
15,rope,1,0,2,0,1,0,1,1,1,2,0,0,0,0,1,1,2,1,1,0,7,2,1,1,1,1,1,0,0,1,3,4,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,2,1,1,2,1,1,0,2,0,2,1,3,1,0,0,0,1,4,1,1,1,0,1,0,0,0,2,2,2,4,1,1,3,1,2,0,1,4,0,2,1
othr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL,citizen,6,6,4,0,7,6,7,0,0,8,8,0,7,9,1,8,10,0,8,0,1,5,7,0,7,3,6,4,5,7,8,0,7,0,7,0,0,0,9,9,3,2,9,6,0,5,0,8,0,0,8,8,9,10,9,7,8,7,7,5,8,2,9,7,0,6,8,6,4,6,3,3,7,0,11,6,8,7,7,4,8,6,6,8,2,7,8,8,1,7,9,8,6,7,6,8,7,5,7,0
1,United States,5,4,6,5,3,4,1,1,2,4,5,7,5,4,3,5,4,5,6,2,4,2,5,5,5,5,2,3,4,2,5,5,3,5,4,5,2,4,7,4,4,4,6,2,3,4,4,2,5,4,4,5,3,6,4,5,4,1,4,3,2,4,5,5,4,2,5,4,5,3,4,5,4,4,6,3,2,2,5,3,3,3,4,6,4,5,5,2,2,4,3,1,7,2,1,4,4,2,4,5
2,man,8,8,9,7,6,9,0,6,0,0,10,8,10,0,0,10,9,6,7,0,6,0,8,6,0,0,9,5,0,3,9,8,8,6,0,6,6,6,10,8,0,8,10,0,4,8,9,0,7,7,7,6,0,9,6,0,7,0,6,8,0,0,7,0,7,5,7,0,0,0,0,8,0,5,8,0,0,0,0,0,0,0,10,0,0,0,11,0,0,6,4,0,0,6,0,10,6,0,6,7
3,person,0,9,0,8,8,10,0,0,0,0,11,0,9,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,9,10,0,0,8,0,7,0,7,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,8,7,0,0,0,0,8,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,6,0,0,3,0,0,8,0,0,0
4,American,3,5,5,6,4,7,2,2,1,1,3,4,3,5,2,6,6,1,5,1,3,1,6,3,3,7,3,6,1,4,7,4,2,1,6,2,4,5,4,3,7,5,4,3,2,6,2,6,3,3,6,3,5,7,3,4,3,3,3,4,1,7,4,3,5,1,6,1,6,5,2,7,3,3,5,2,5,3,1,6,4,4,5,5,3,3,6,4,5,5,5,4,4,1,3,7,5,4,5,4
5,country,2,2,7,4,2,2,4,3,4,3,4,5,4,6,4,4,7,4,3,3,5,3,1,7,6,6,4,2,2,5,3,2,1,3,1,4,5,2,6,5,6,6,2,4,5,2,5,4,4,5,3,4,2,4,5,2,1,4,2,1,5,6,3,4,2,3,3,3,3,2,5,4,1,6,2,4,4,4,3,1,1,2,2,1,5,4,4,1,4,3,7,3,3,5,2,6,3,1,3,6
6,alien,0,0,0,0,0,0,8,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,8,9,0,0,0,9,0,7,0,0,0,0,0,8,7,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,0,0
7,people,4,3,2,3,5,3,5,5,5,6,6,6,6,7,5,1,5,2,4,4,7,4,2,8,2,4,5,7,3,6,4,6,4,7,3,3,7,3,5,7,5,7,7,5,1,3,3,5,6,1,5,2,6,3,2,6,5,5,5,6,7,3,6,6,3,4,4,5,7,4,6,6,5,7,7,5,3,6,2,2,5,5,3,2,6,6,7,5,3,2,8,5,2,4,5,2,2,6,2,1
8,vote,0,7,3,0,0,0,6,0,0,7,0,0,8,8,6,9,0,0,0,0,0,7,0,0,9,2,0,0,8,8,0,0,5,0,8,0,0,0,8,0,2,3,8,7,0,0,0,3,0,0,0,0,8,2,0,8,0,6,0,0,0,5,10,8,0,0,9,7,8,7,0,0,8,0,12,7,0,8,8,7,6,7,7,4,7,8,0,7,0,0,10,7,8,9,7,3,0,8,0,0
9,me,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,patriot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,flag,0,0,8,0,0,5,9,4,7,0,7,9,0,3,0,7,3,7,2,5,8,0,0,0,10,0,0,8,0,0,6,3,0,0,2,0,0,0,1,6,0,0,3,9,0,0,7,0,0,6,0,7,7,0,8,10,0,9,0,0,3,0,0,0,0,0,0,0,9,0,8,2,6,0,9,8,9,0,9,5,0,8,8,9,8,9,2,9,8,0,0,0,5,0,8,9,0,0,8,0
12,foreigner,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
13,France,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,9,0,0
14,immigrant,7,0,0,2,0,0,0,8,6,2,1,3,1,10,8,3,0,3,0,6,0,0,4,2,4,8,7,0,6,0,1,7,0,4,0,0,3,0,3,2,9,0,0,8,0,7,6,0,1,0,0,0,4,0,0,3,6,8,0,0,6,8,2,2,6,0,2,0,10,8,7,0,9,2,1,0,6,1,4,0,9,0,9,7,10,2,9,0,6,0,1,6,9,0,0,5,0,7,0,2
15,member,1,1,1,1,1,1,3,7,3,5,2,2,2,1,7,2,1,8,1,7,2,6,3,1,1,1,1,1,7,1,2,1,6,2,5,1,1,1,2,1,1,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,2,2,1,2,4,1,1,1,1,8,1,2,1,1,1,1,2,1,4,1,1,5,6,8,2,1,1,3,1,1,1,3,7,1,2,2,1,0,4,1,1,3,1,3
othr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL,butterfly,7,6,1,5,6,5,6,6,7,3,6,4,8,4,3,9,5,5,6,4,6,5,10,5,8,4,6,6,6,2,5,5,6,9,6,6,7,7,5,6,9,5,8,6,7,7,8,8,9,4,4,3,6,4,5,4,3,4,6,6,10,8,5,7,4,2,7,9,7,3,6,7,1,6,8,7,8,4,5,4,8,6,5,5,6,7,4,8,5,7,8,8,2,7,6,6,7,4,3,4
1,moth,6,4,2,3,3,2,3,3,3,6,3,2,4,3,2,6,4,2,4,3,4,4,3,4,5,5,3,3,4,4,2,4,4,6,5,1,4,3,4,3,3,4,5,4,5,5,6,5,6,3,3,6,5,7,3,3,4,3,4,1,5,4,4,1,2,5,4,6,4,5,4,4,3,4,2,4,5,2,3,2,5,3,3,3,4,5,3,5,4,3,3,7,5,5,4,2,3,2,4,1
2,insect,5,3,3,2,2,1,2,4,2,5,4,3,3,2,1,7,3,1,5,1,3,3,4,3,4,2,2,4,3,5,3,3,5,5,4,2,3,4,3,4,4,3,4,3,4,6,7,6,4,2,2,5,4,6,2,2,2,2,3,3,6,3,3,2,1,4,5,5,3,6,3,3,4,3,3,3,4,3,2,3,4,2,2,2,5,6,2,4,3,4,4,6,3,4,3,1,4,3,5,5
3,wing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,0
4,bird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0
